Time (s);Gyroscope X (deg/s);Gyroscope Y (deg/s);Gyroscope Z (deg/s);Accelerometer X (g);Accelerometer Y (g);Accelerometer Z (g);Magnetometer X (uT);Magnetometer Y (uT);Magnetometer Z (uT);Barometer (hPa)
27,29954624;-51,65186;18,67657;-1424,173;4,659147;1,457653;-1,727703;0,02879333;-33,96283;27,15121;1006,115
27,33752632;-30,36101;13,03676;-1409,191;4,569232;-0,8208966;-0,5665073;36,41857;-10,81902;26,20272;1006,095
27,35777807;-37,97373;10,00907;-1366,875;5,54326;-1,77737;-0,2215702;36,41857;-10,81902;26,20272;1006,093
27,39829016;-52,45646;-7,741479;-1351,771;3,945274;0,5402571;-0,5480903;25,09333;35,09248;27,75857;1006,103
27,41854572;-31,59885;28,59076;-1346,696;4,453182;1,148462;-0,01877126;25,09333;35,09248;27,75857;1006,103
27,43880177;-19,71558;4,369266;-1386,138;5,914483;1,415933;-1,012149;-19,47713;43,46025;29,0338;1006,117
27,45905733;4,360416;26,33483;-1370,177;6,961761;1,578719;-1,200093;-19,47713;43,46025;29,0338;1006,117
27,4793129;-11,7934;46,57878;-1355,379;5,092394;1,528352;-0,2361005;-19,47713;43,46025;29,0338;1006,116
27,49956894;-23,92424;37,67382;-1350,854;5,4396;2,006809;-0,4923437;-40,89094;6,212121;28,94038;1006,116
27,51982498;-27,26641;31,20288;-1350,732;4,771536;1,575586;-0,2934875;-40,89094;6,212121;28,94038;1006,116
27,53754902;-43,85347;25,5037;-1347,43;4,374801;1,565781;-1,06872;-14,54521;-30,60471;27,43949;1006,116
27,55780077;-57,34593;24,43511;-1354,156;4,396673;1,236431;-0,8902245;-14,54521;-30,60471;27,43949;1006,108
27,57805681;-60,93567;14,69902;-1353,484;4,375655;0,8932129;-0,9596137;-14,54521;-30,60471;27,43949;1006,108
27,59831286;-52,27078;8,109349;-1354,523;4,014221;0,8707989;-0,570897;28,58308;-23,18317;26,84032;1006,101
27,63882446;-38,53075;9,296678;-1356,969;4,957645;-0,2271942;-0,7835884;35,43528;19,26572;27,65152;1006,107
27,69959259;-25,65722;16,53938;-1326,088;5,816707;0,6185429;-0,440917;-1,642556;46,5094;29,07224;1006,123
27,71984768;-22,93397;22,06045;-1315,693;5,459621;1,335777;-0,7183945;-1,642556;46,5094;29,07224;1006,125
27,73757172;-23,05775;34,1712;-1312,268;5,249832;1,424661;-0,7871844;-37,67581;24,40258;29,56243;1006,125
27,75782347;-18,66342;30,49048;-1311,535;5,154484;1,760834;-0,5045605;-37,67581;24,40258;29,56243;1006,118
27,77807951;14,38692;28,05646;-1331,164;5,159838;1,631762;-0,785807;-37,67581;24,40258;29,56243;1006,118
27,79833555;-52,20889;-0,02384736;-1341,315;5,361401;0,6412426;-0,334197;-31,30972;-18,56807;28,09163;1006,111
27,8591032;-51,89943;22,59475;-1437,565;4,77081;1,06127;-0,1853445;10,73526;-32,98339;26,47131;1006,096
27,89961529;-30,60858;33,51817;-1384,12;5,589424;-1,345297;0,0792186;38,58859;-0,4705217;26,90408;1006,086
27,93759441;-22,00558;-20,20842;-1353,239;4,648376;1,078763;-1,28519;15,13542;41,65334;28,74756;1006,095
27,95784617;-2,880951;37,61445;-1360,393;4,338781;0,7685559;0,01804779;15,13542;41,65334;28,74756;1006,104
27,97810221;30,29317;12,79929;-1374,03;6,377281;1,070031;-0,2572148;15,13542;41,65334;28,74756;1006,104
28,01861382;-35,55994;42,66059;-1382,041;5,793272;1,772555;-0,6201414;-28,7072;36,08423;30,10827;1006,104
28,03886986;-44,78185;13,33359;-1379,228;5,101023;2,368996;-0,6291152;-38,44688;-4,921958;28,96872;1006,098
28,29966068;-31,47507;22,77285;-1309,333;4,663798;2,155042;-0,5271339;-41,24747;8,365513;29,31224;1006,089
28,55791426;-21,07721;23,60398;-1405,033;6,168036;2,472098;-0,9527584;-37,31929;25,43957;29,10412;1006,083
28,5781703;-53,75619;29,42188;-1401,181;4,221593;2,167359;-1,403381;-30,24751;-18,94468;28,89455;1006,076
28,67945004;-43,17266;6,506456;-1378,005;4,983253;0,1169672;-0,7359278;38,57912;3,454555;26,43267;1006,051
28,69970608;-37,10724;8,703013;-1379,656;5,208194;-0,2454515;-0,7536315;38,57912;3,454555;26,43267;1006,059
28,75793696;-11,42205;16,71748;-1361,678;6,067513;1,121815;-0,5566266;13,34846;42,71495;28,33505;1006,075
28,778193;-19,5918;28,76885;-1347,98;5,506626;1,674086;-0,315802;-29,83122;35,35709;29,31469;1006,079
28,81870461;-36,17886;38,56431;-1323,153;4,874248;1,942123;-0,1765555;-29,83122;35,35709;29,31469;1006,077
28,83896065;-36,98346;28,65012;-1312,024;4,68752;1,789194;-0,5152664;-39,13165;-7,431541;28,62178;1006,077
28,85921669;-37,91183;34,76486;-1312,207;3,85391;2,083807;-0,3456956;-39,13165;-7,431541;28,62178;1006,073
28,9377079;-15,32125;17,13304;-1387,85;3,80035;1,448024;-1,412649;35,00655;-14,36191;26,19541;1006,056
28,95795965;-26,21424;-3,704564;-1452,302;4,306808;-0,2765195;-0,5448355;35,00655;-14,36191;26,19541;1006,056
29,1377306;-52,08511;26,2161;-1403,015;4,556898;1,335275;-1,243829;-16,67868;-30,21032;27,86222;1006,067
29,15798235;-43,6059;16,65811;-1401,975;4,152715;0,8071691;-0,8057289;-16,67868;-30,21032;27,86222;1006,067
29,19849443;-36,05507;-1,745473;-1390,357;4,677325;0,7173964;-0,7720894;27,53196;-23,54097;26,48564;1006,054
29,21875;-24,17181;-4,832526;-1387,789;4,995543;0,5521341;-0,2675092;35,06691;20,68093;27,58585;1006,062
29,23900557;-34,19831;1,044748;-1395,249;5,573949;0,4052192;-0,6788488;35,06691;20,68093;27,58585;1006,062
29,35800505;-36,11697;23,66335;-1330,552;4,274948;1,401389;-0,5115102;-39,83259;20,80516;29,19165;1006,075
29,37826061;-38,59265;28,76885;-1321,257;3,997106;1,585144;-0,1468786;-27,03679;-23,65062;27,5937;1006,07
29,39851618;-39,08778;27,64089;-1313,247;3,902791;1,085772;-0,456441;-27,03679;-23,65062;27,5937;1006,07
29,41877222;-42,12049;18,67657;-1311,535;4,035081;1,54452;-0,5346686;16,78786;-30,90738;25,88327;1006,054
29,43902826;-72,94273;6,090891;-1347,919;4,76742;0,2104139;-0,2329972;16,78786;-30,90738;25,88327;1006,054
29,47953987;-22,06748;60,82671;-1423,5;2,414862;1,72164;-0,4248262;38,9353;3,816602;25,97927;1006,052
29,49979591;-31,9702;-4,891892;-1455,115;5,949479;0,8429437;-0,6113945;38,9353;3,816602;25,97927;1006,064
29,55802727;-42,67752;10,89957;-1384,548;6,464397;1,449632;-0,5361782;13,337;42,71307;27,89218;1006,079
29,61879492;-15,87827;50,67506;-1398,245;5,396548;2,61667;0,3811646;-37,01328;-11,75505;27,72142;1006,074
29,65930605;-42,73941;21,88235;-1430,166;3,412935;0,8859591;-0,2496695;-37,01328;-11,75505;27,72142;1006,063
29,67956209;-27,39019;10,6621;-1408,029;4,865045;2,044681;-0,2078237;4,304278;-34,01397;26,61674;1006,063
29,69981813;-19,5918;8,643647;-1405,645;4,779826;0,4469255;-0,3553403;4,304278;-34,01397;26,61674;1006,054
29,71754217;-35,99318;9,771608;-1403,871;4,486168;0,3118881;0,1261076;38,92059;-5,818336;25,66964;1006,054
29,73779774;-28,56614;3,538137;-1410,292;5,037166;0,1454323;-0,02822885;38,92059;-5,818336;25,66964;1006,063
29,77830601;-19,34423;-2,517236;-1417,324;6,717874;0,2199084;-1,005911;20,80655;38,70027;27,76105;1006,081
29,7985611;-25,16208;15,29268;-1407,846;6,082126;0,5360053;-0,7437748;20,80655;38,70027;27,76105;1006,081
29,91756392;-42,67752;18,37974;-1334,771;3,76851;0,9314014;-0,4038793;-6,067117;-34,2667;26,01808;1006,074
29,93781996;-42,42995;28,17519;-1326,944;4,088412;1,122823;-0,2922738;-6,067117;-34,2667;26,01808;1006,064
29,95807171;-46,39104;16,36128;-1322,664;3,727437;0,2381888;-0,5436932;-6,067117;-34,2667;26,01808;1006,064
29,97832775;-35,74561;-1,448641;-1324,559;4,100192;-0,05974043;-0,5069526;33,93305;-16,87077;25,03384;1006,059
30,07960701;-18,53963;23,72271;-1437,565;6,765306;1,265712;-0,6460938;-9,146692;46,89665;27,96431;1006,087
30,09986258;-27,39019;24,91004;-1444,658;5,874041;2,029257;-0,4769789;-9,146692;46,89665;27,96431;1006,079
30,11758661;-35,31237;17,07368;-1422,4;5,501258;2,998574;-0,399212;-41,27461;16,21432;28,05309;1006,079
30,15809441;-21,81991;14,28345;-1381,123;5,232327;1,607633;0,04605019;-41,27461;16,21432;28,05309;1006,066
30,17834997;-54,93214;24,61321;-1366,875;5,448073;0,07117841;-1,527353;-22,10966;-28,37599;26,31948;1006,055
30,21886158;-87,116;10,54337;-1408,702;3,962877;1,327458;-1,514262;24,61917;-26,7653;25,3054;1006,046
30,23911762;-54,62268;-7,266548;-1414,695;5,087132;-0,4257364;-1,32222;24,61917;-26,7653;25,3054;1006,046
30,25937367;-26,89506;5,200395;-1414,511;5,307451;0,1796022;-1,069425;37,9;15,30265;25,91816;1006,052
30,27962875;-24,35748;16,71748;-1399,04;5,62573;0,7075794;-1,187553;37,9;15,30265;25,91816;1006,052
30,29735279;-30,11344;5,675326;-1399,53;5,891757;0,000690082;-0,7311718;37,9;15,30265;25,91816;1006,066
30,31760883;-23,18153;24,43511;-1410,536;5,576074;0,5355112;0,2067187;0,4468451;46,41453;26,93904;1006,066
30,33786488;-19,15855;19,44833;-1422,583;6,662299;1,2813;-0,5296721;0,4468451;46,41453;26,93904;1006,073
30,35811663;-20,45828;34,5274;-1428,576;6,115168;1,978447;-0,1503234;0,4468451;46,41453;26,93904;1006,073
30,39862776;-31,66074;28,11582;-1412,799;4,940923;1,216762;-0,5216732;-39,13789;25,45298;27,4971;1006,057
30,4188838;-40,69698;29,48125;-1398,734;4,477469;1,158889;-0,6069364;-30,31246;-21,10273;26,44269;1006,044
30,43913984;-41,81103;30,66858;-1378,31;3,599485;0,822543;-0,7226188;-30,31246;-21,10273;26,44269;1006,044
30,45939541;-36,42643;17,48924;-1369,077;3,853137;0,5811779;-0,2975675;17,12364;-32,02117;24,68135;1006,029
30,47965145;-42,61563;14,75839;-1349,753;4,166531;0,07708346;-0,241336;17,12364;-32,02117;24,68135;1006,029
30,49737549;-33,20804;10,12781;-1342,109;4,555355;-0,2662832;-0,1646906;17,12364;-32,02117;24,68135;1006,029
30,51763058;-32,34155;16,89557;-1326,944;4,772669;-0,2948798;-0,2694266;40,32385;6,31263;25,10841;1006,028
30,53788662;-30,17533;15,47078;-1321,747;5,205855;0,3136535;-0,2434532;40,32385;6,31263;25,10841;1006,028
30,55813885;-23,05775;24,49447;-1315,387;5,314143;0,3258392;-0,2064139;12,92806;44,85785;26,23946;1006,044
30,57839441;-49,23808;-16,17151;-1325,844;7,810291;0,03980588;0,981552;12,92806;44,85785;26,23946;1006,049
30,59865046;-65,02055;17,13304;-1332,57;4,130099;0,4478464;0,2115935;12,92806;44,85785;26,23946;1006,049
30,65941763;-32,21777;30,31238;-1441,356;5,643158;2,593828;-0,5745049;-40,28767;-6,69145;26,55214;1006,037
30,67967367;-31,78452;28,59076;-1437,504;4,591739;1,634326;-0,8843577;-40,28767;-6,69145;26,55214;1006,037
30,69739771;-46,01969;32,56831;-1406,929;3,149398;0,8283404;-0,5876705;-40,28767;-6,69145;26,55214;1006,037
30,7176528;-18,72531;27,52216;-1386,81;4,229456;1,812098;-0,2388623;0,3298383;-35,75721;24,62557;1006,026
30,73790884;-42,36806;29,06569;-1387,483;4,342937;0,9507629;-0,1851873;0,3298383;-35,75721;24,62557;1006,026
30,75816059;-62,66864;-8,513242;-1400,752;4,180313;1,319035;-0,5483639;38,53004;-9,376419;24,88086;1006,021
30,77841663;-39,33535;1,579045;-1426,374;5,3508;0,08049193;-0,2022704;38,53004;-9,376419;24,88086;1006,021
30,79867268;-30,4229;19,03277;-1435,975;5,643322;0,2293026;-0,4999517;38,53004;-9,376419;24,88086;1006,035
30,83918381;-23,86235;25,80054;-1431,328;6,262509;1,109962;-0,8152052;25,04019;36,863;25,65779;1006,045
30,85943985;-10,80313;27,99709;-1428,025;6,45356;1,26434;-0,4803828;-22,72577;43,11819;26,63707;1006,045
30,87969542;-21,26288;38,68304;-1435,119;6,605251;2,042471;-0,1896346;-22,72577;43,11819;26,63707;1006,051
30,89741945;-32,96047;39,21734;-1436,525;5,798697;1,182953;0,05935371;-22,72577;43,11819;26,63707;1006,051
30,91767502;-31,04182;37,02079;-1434,813;5,63057;2,323665;-0,6650121;-43,11267;0,4566479;26,11775;1006,05
30,95818281;-43,35833;20,45756;-1417,997;4,592993;1,084684;-0,7751088;-6,783701;-34,94091;24,39241;1006,043
30,99869442;-43,6059;1,99461;-1393,231;4,967404;0,2966901;-0,9857246;-6,783701;-34,94091;24,39241;1006,032
31,01894999;-41,74914;14,16472;-1377,026;4,974188;-0,389608;-1,026215;36,04433;-15,79632;23,71465;1006,032
31,05946159;-26,09046;6,803288;-1346,879;5,526234;0,3225228;-0,6140248;30,02693;32,13666;24,319;1006,033
31,07971764;-28,00911;10,24654;-1340,092;6,101406;0,2700411;-0,5748001;30,02693;32,13666;24,319;1006,05
31,09744167;-25,65722;25,5037;-1332,937;5,689789;0,9072804;-0,5531201;30,02693;32,13666;24,319;1006,05
31,11769676;-28,75182;17,19241;-1325,538;5,706522;1,327555;-0,3938252;-15,63097;47,3298;26,01119;1006,061
31,13795281;-37,23102;29,30315;-1319,79;5,479557;1,403625;0,1505155;-15,63097;47,3298;26,01119;1006,061
31,15820456;-3,190411;21,22932;-1332,815;4,543957;1,765643;-0,7342193;-43,84156;12,30733;26,04742;1006,053
31,1784606;-1,95257;-3,645197;-1326,761;5,240936;2,589593;0,05193653;-43,84156;12,30733;26,04742;1006,053
31,19871616;-24,54316;-20,14906;-1356,052;5,360352;0,9620165;-2,402309;-43,84156;12,30733;26,04742;1006,047
31,21897173;-57,84106;27,40343;-1387,422;6,445251;7,53622;0,1479694;-22,52186;-29,42213;24,62668;1006,047
31,23922777;-39,95427;-6,435419;-1447,288;5,257315;1,476605;-0,2580743;-22,52186;-29,42213;24,62668;1006,023
31,25948381;-29,06128;33,04324;-1434,63;5,395775;1,087484;-0,3179991;24,93168;-28,5578;23,22263;1006,023
31,27973986;-47,5051;4,903563;-1419,159;5,189162;-1,280002;-0,6234853;24,93168;-28,5578;23,22263;1006,015
31,31771898;-34,3221;11,79007;-1404,544;5,922552;0,8919231;0,2771198;38,5107;17,06382;23,42338;1006,026
31,33797503;-39,14967;12,265;-1415,551;5,123349;0,1907503;-0,5979372;38,5107;17,06382;23,42338;1006,026
31,35822678;-25,59532;-0,9737096;-1431,939;7,435004;1,743154;0,153126;-1,014676;48,56939;24,86569;1006,042
31,39873791;-11,60773;41,88883;-1428,576;6,012636;1,885779;-0,7081952;-1,014676;48,56939;24,86569;1006,038
31,41899395;-36,17886;45,45081;-1427,414;5,592891;2,210901;-0,6545465;-40,94574;24,05703;26,34321;1006,038
31,43924999;-40,88265;38,32685;-1421,544;5,768729;1,485491;0,5202742;-40,94574;24,05703;26,34321;1006,025
31,45950604;-48,18591;34,5274;-1427,72;4,890844;2,003358;0,02962268;-28,89831;-24,31915;24,34661;1006,025
31,47976112;-49,23808;18,73593;-1429,615;4,126019;1,690778;-0,4788837;-28,89831;-24,31915;24,34661;1006,01
31,49748516;-54,12754;23,60398;-1431,083;4,781168;0,9047226;-0,3777279;-28,89831;-24,31915;24,34661;1006,01
31,51774073;-52,64214;5,675326;-1427,23;4,82233;0,6822485;-1,067943;19,88655;-32,43056;22,53598;1005,996
31,53799677;-51,21862;-3,704564;-1426,374;5,142054;-0,4093992;-1,436398;19,88655;-32,43056;22,53598;1005,996
31,67978287;-32,89858;28,82822;-1327,311;4,64679;2,002918;-0,6541218;-39,20922;30,10414;24,61616;1006,023
31,69750691;-30,36101;28,88759;-1324,804;4,441433;2,268855;-0,7864252;-36,47006;-17,12199;22,8109;1006,023
31,71776247;-42,42995;20,63566;-1321,502;4,153761;1,278965;-0,4587985;-36,47006;-17,12199;22,8109;1006,019
31,75827026;-30,17533;35,41789;-1346,512;3,670242;1,155985;1,245596;8,092971;-36,90276;21,55531;1006,003
31,77852631;9,002317;26,3942;-1365,347;3,149846;3,947031;-0,5305884;8,092971;-36,90276;21,55531;1006,003
31,79878187;-42,18238;-16,58707;-1427,597;3,366386;-0,1176019;-0,4963339;41,68143;-5,134474;21,04749;1006,002
31,81903744;-37,4167;-2,992167;-1434,874;6,649324;0,5033444;-0,7197097;41,68143;-5,134474;21,04749;1006,002
31,83929348;-37,72616;35,12106;-1430,288;5,249374;-0,1341361;-0,363631;41,68143;-5,134474;21,04749;1006,018
31,85954905;-63,47324;29,06569;-1428,025;7,678885;0,1600215;-0,01316513;23,54973;43,30787;22,35115;1006,018
31,87980461;-65,57758;19,21087;-1416,651;6,627667;0,9804203;-0,4014095;23,54973;43,30787;22,35115;1006,03
31,91778421;11,23043;22,29792;-1398,062;5,763678;1,299791;-0,9581028;-30,34407;45,70619;23,42654;1006,027
31,95829153;-54,74646;86,41364;-1419,587;4,986269;2,239422;-0,4888178;-46,80179;-3,7477;23,37865;1006,025
31,97854757;-32,52723;26,5723;-1447,043;4,858974;1,510853;0,1739581;-46,80179;-3,7477;23,37865;1006,025
31,99880362;-41,87292;17,42987;-1422,95;4,004237;1,897702;-0,6126049;-5,452455;-38,89642;21,48051;1006,009
32,01905918;-30,48479;18,9734;-1439,827;4,073037;0,8555283;-0,4116438;-5,452455;-38,89642;21,48051;1006,009
32,03931475;-54,68457;2,350809;-1433,957;4,75572;0,9174286;-0,6670071;-5,452455;-38,89642;21,48051;1005,997
32,05957079;-49,7951;-0,5581449;-1444,719;5,715761;0,1850077;-0,7329456;38,78651;-15,10476;20,73877;1005,997
32,07729435;-36,79778;-10,76917;-1442,335;5,627949;0,03969199;-0,8109257;38,78651;-15,10476;20,73877;1006,01
32,09755039;-24,60505;-0,6175113;-1438,421;6,488957;0,5958211;-1,033831;28,4856;36,43655;21,47215;1006,01
32,11780548;-24,35748;7,10012;-1425,518;6,738687;1,077343;-0,7275203;28,4856;36,43655;21,47215;1006,026
32,15831375;-23,05775;35,83346;-1391,641;5,385773;1,685094;-0,7780775;-22,80912;46,66301;23,32127;1006,029
32,17856932;-25,22397;34,46803;-1374,825;5,209215;2,002398;-0,4644005;-22,80912;46,66301;23,32127;1006,029
32,19882488;-27,45208;38,97988;-1358,742;4,674423;2,172328;-1,041351;-45,32982;3,720912;23,2296;1006,023
32,23933649;-57,46972;28,35329;-1338,807;3,941455;1,295725;-0,5388165;-45,32982;3,720912;23,2296;1006,017
32,25959253;-52,02322;35,29916;-1329,635;3,640841;0,886254;-0,4781228;-12,55492;-35,62415;21,60913;1006,017
32,27731609;-45,58644;19,27023;-1318,078;3,56417;0,4083824;-0,224256;-12,55492;-35,62415;21,60913;1006,004
32,29757166;-40,38752;10,484;-1316,61;3,869592;0,3151814;-0,553178;33,06554;-23,2649;20,09772;1006,004
32,3178277;-69,53866;58,98635;-1318,2;4,917958;0,6964986;1,871185;33,06554;-23,2649;20,09772;1006,003
32,33808279;-43,29644;6,209624;-1310,74;4,601517;0,6925943;1,147208;33,06554;-23,2649;20,09772;1006,003
32,35833502;-36,24075;22,29792;-1342,415;4,684761;0,5405036;-0,1814258;38,43879;23,80091;20,46402;1006,016
32,37859106;5,041228;2,528908;-1372,807;7,027126;-0,7235732;-1,309298;38,43879;23,80091;20,46402;1006,016
32,39884663;-29,55641;44,38222;-1413,716;5,392065;0,4367306;-0,5763893;-3,232734;50,05425;21,99046;1006,025
32,41910219;-37,84994;22,77285;-1434,079;7,017585;1,589084;-0,6530731;-3,232734;50,05425;21,99046;1006,025
32,4596138;-23,30532;7,456318;-1422,889;5,45672;3,222168;0,01825434;-43,55367;23,33369;22,6694;1006,018
32,47733784;-24,60505;9,059212;-1412,004;5,225307;2,166277;0,1779281;-43,55367;23,33369;22,6694;1006,014
32,4975934;-55,92241;61,71721;-1396,227;4,713797;1,482446;-0,05803479;-28,98456;-26,4807;21,07228;1006,014
32,51784897;-62,9781;57,20536;-1406,439;4,372388;0,4245078;0,04494859;-28,98456;-26,4807;21,07228;1006,006
32,53810501;-80,24598;17,96417;-1397,94;3,751853;1,10507;-2,053842;-28,98456;-26,4807;21,07228;1006,006
32,55835629;-55,98431;-0,08321376;-1418,364;4,517337;0,4632776;-1,153929;21,64829;-32,8322;19,58907;1006,002
32,57861233;-36,674;3,419404;-1425,518;5,145669;0,1738723;-0,9540191;21,64829;-32,8322;19,58907;1006,002
32,59886837;-29,18506;3,419404;-1417,508;6,012625;0,1976806;-1,550983;41,2799;11,61369;19,28868;1006,013
32,6393795;-35,93129;32,03401;-1400,752;5,88044;0,570186;-0,8280856;5,330965;49,21782;21,43299;1006,029
32,65963554;-14,26908;21,28869;-1390,663;6,352789;1,841729;-0,4259041;5,330965;49,21782;21,43299;1006,029
32,71787071;-26,09046;36,48649;-1381,001;5,052278;2,236871;-0,218673;-40,75383;31,15175;21,72966;1006,027
32,73812628;-33,20804;23,72271;-1371,4;4,693894;1,677583;0,03262072;-36,15755;-18,91449;20,72813;1006,027
32,75837755;-30,11344;25,8599;-1368,343;4,740249;1,450637;-0,355977;-36,15755;-18,91449;20,72813;1006,015
32,7786336;-42,18238;20,51693;-1359,782;3,481488;0,9708485;-0,9070342;-36,15755;-18,91449;20,72813;1006,015
32,83940077;-42,92509;2,053977;-1364,674;4,330606;-0,07617839;-0,9654827;42,67068;-0,8602018;18,90619;1006,017
32,87738085;-35,18859;14,46155;-1375,803;5,444846;0,2651084;-0,4425829;42,67068;-0,8602018;18,90619;1006,017
32,89763594;-32,65101;15,94571;-1377,332;6,136798;0,5633942;-0,5243282;19,56507;44,01708;19,89928;1006,034
32,91789198;-25,28586;23,60398;-1375,926;6,07864;1,021534;-0,6444046;19,56507;44,01708;19,89928;1006,034
32,93814755;-18,91098;22,06045;-1376,72;5,586832;1,057478;-0,778163;-30,39813;42,44556;21,42559;1006,047
32,95839882;-26,15235;34,76486;-1375,498;5,334931;1,869689;-0,9898663;-30,39813;42,44556;21,42559;1006,043
32,97865486;-28,50425;36,07092;-1383,447;5,216454;2,418977;-0,9547328;-30,39813;42,44556;21,42559;1006,043
32,9989109;-35,8694;30,96541;-1374,091;4,803968;1,864054;-0,6787285;-43,99874;-3,793147;20,40681;1006,04
33,01916695;-40,07806;22,29792;-1372,379;4,645862;1,055657;-0,7831602;-43,99874;-3,793147;20,40681;1006,04
33,03942204;-46,39104;19,1515;-1364,919;3,667241;1,212744;-1,034537;-4,792538;-38,2423;18,54957;1006,026
33,05967808;-41,50157;18,4391;-1360,638;4,212366;0,5569039;-0,4746161;-4,792538;-38,2423;18,54957;1006,026
33,07740212;-40,38752;12,56183;-1355,196;4,254579;0,3527189;-0,4508809;-4,792538;-38,2423;18,54957;1006,026
33,0976572;-39,58292;12,68056;-1351,404;4,433828;0,3285415;-0,4910722;38,70117;-15,48691;17,45151;1006,023
33,11791325;-38,53075;8,703013;-1348,347;5,180122;-0,5096161;-0,6819791;38,70117;-15,48691;17,45151;1006,023
33,13816929;-23,30532;10,72147;-1341,498;4,997359;0,7222967;-0,4250413;32,31687;33,55476;18,05569;1006,038
33,15842056;-25,90478;5,675326;-1337,279;6,499124;-0,06565097;-0,956532;32,31687;33,55476;18,05569;1006,038
33,17867613;-22,31504;11,67133;-1330,063;5,816441;0,8344321;-0,8033328;32,31687;33,55476;18,05569;1006,056
33,19893217;-21,07721;19,21087;-1328,045;5,397367;1,086673;-0,1893375;-14,67602;50,48331;20,20706;1006,056
33,21918774;-23,92424;23,18841;-1327,862;5,451962;1,81043;-0,4074939;-14,67602;50,48331;20,20706;1006,058
